X,Y,DISTRICT,SITE_ID,PROJECT_NAME,PROJECT_ID,STATUS,PROJECT_MGR,OGC_NUMBER,ISDR_DATE,CONTAMINANTS,OFFSITECOC,ADDRESS,CITY,ZIP5,ZIP4,COUNTY_ID,DATUM_ID,METHOD_ID,FEATURE,OBJECT_OF_INTEREST,PROXIMITY_TO_OBJECT,LAT_DD,LAT_MM,LAT_SS,LONG_DD,LONG_MM,LONG_SS,GIS_ALBX,GIS_ALBY,COLLECT_USERNAME,COLLECT_AFFILIATION,COLLECT_PROGRAM_ID,COLLECT_DATE,MAP_SOURCE,MAP_SOURCE_SCALE,INTERPOLATION_SCALE,COORDINATE_ACCURACY_ID,VERIFY_METHOD_ID,VERIFIER_USERNAME,VERIFIER_AFFILIATION,VERIFYING_PROGRAM_ID,VERIFICATION_DATE,OBJECTID,DOCUMENTS
-86.955022165596375,30.513771472627631,NWD,179941,GP CHOCTAW SS,245502,CLOSED,MELTON_C,,1988-04-04T00:00:00.000Z,,,ENVIRONMENTAL AFFAIRS,PENSACOLA,32520,,57,WGS84,UNVR,,CAP_RAP SITE,EXACT,30,30,49.557,86,57,18.0626,116672.17,726298.96,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-02-25T12:01:21.000Z,1999 doqs,2883,,3,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-02-25T12:01:21.000Z,2535,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_179941/gis-facility!search
-87.174625086994297,30.478099706956012,NWD,179939,GP CORDOVA SS,245500,CLOSED,MELTON_C,,1988-04-04T00:00:00.000Z,,,ENVIRONMENTAL AFFAIRS,PENSACOLA,32520,,17,HARN,UNVR,,CAP_RAP SITE,EXACT,30,28,41.1387,87,10,28.6329,95519.13,722865.14,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-11T12:39:05.000Z,1999 doqs,5000,,3,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-11T12:39:05.000Z,2533,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_179939/gis-facility!search
-86.525968639639942,30.755969789685729,NWD,179949,GP CRESTVIEW CITY (NEW) SS,245506,CLOSED,COOK_JL,88-0471,1988-04-04T00:00:00.000Z,Arsenic,U,ENVIRONMENTAL AFFAIRS,PENSACOLA,32520,,46,HARN,UNVR,Arsenic Site,CAP_RAP SITE,APPRX,30,45,21.4707,86,31,33.4703,158353.75,752254.17,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-16T08:54:03.000Z,1999 doqs,2900,,4,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-16T08:54:03.000Z,2539,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_179949/gis-facility!search
-86.568479456562457,30.760819734499393,NWD,179713,GP CRESTVIEW CITY (OLD) SUBSTATION (II),245294,CLOSED,COOK_JL,88-0471,1988-04-04T00:00:00.000Z,Arsenic,U,ON EAST OAKDALE AVE. AT NORTH BRETT ST,CRESTVIEW,,,46,WGS84,DGPS,Arsenic,CAP_RAP SITE,EXACT,30,45,38.9305,86,34,6.5092,154298.71,752876.27,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-07T09:35:06.000Z,1999 doqs,4367,,3,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-07T09:35:06.000Z,2480,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_179713/gis-facility!search
-85.067473810061799,30.748885390686866,NWD,179937,GP CYPRESS SS,245497,CLOSED,MELTON_C,,1988-04-04T00:00:00.000Z,,,ENVIRONMENTAL AFFAIRS,PENSACOLA,32520,,32,HARN,UNVR,,CAP_RAP SITE,APPRX,30,44,55.9667,85,4,2.8904,297868.09,749435.29,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-13T13:16:30.000Z,1999 doqs,5000,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-13T13:16:30.000Z,2531,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_179937/gis-facility!search
-86.117363577847811,30.723464462026385,NWD,179953,GP DEFUNIAK SPRINGS SS,245510,CLOSED,HARDING_D,88-0471,1988-04-04T00:00:00.000Z,Arsenic,Y,ENVIRONMENTAL AFFAIRS,PENSACOLA,32520,,66,HARN,UNVR,,CAP_RAP SITE,EXACT,30,43,24.4515,86,7,2.4925,197377.18,747911.89,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-05-23T09:47:12.000Z,1999 doqs,4101,,3,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-05-23T09:47:12.000Z,2543,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_179953/gis-facility!search
-86.884836919421716,30.402368032692689,NWD,179972,GP EAST BAY SS,245530,CLOSED,MELTON_C,,1988-04-04T00:00:00.000Z,,,,NAVARRE,,,57,NAD83,DPHO,,CAP_RAP SITE,EXACT,30,24,8.5047,86,53,5.3958,123110.94,713779.9,SMITH_BD,Florida Department of Environmental Protection,CL,2014-05-19T00:00:00.000Z,IMAGERY_11_13,5000,5000,3,DPHO,SMITH_BD,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2014-05-19T15:49:20.000Z,2559,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_179972/gis-facility!search
-87.179623891940892,30.433829168714613,NWD,179961,GP EAST PENSACOLA HEIGHTS SS,245519,CLOSED,BAUER_L,,1988-04-04T00:00:00.000Z,,,ENVIRONMENTAL AFFAIRS,PENSACOLA,32520,,17,HARN,UNVR,ARSENIC SITE,CAP_RAP SITE,EXACT,30,26,1.7648,87,10,46.6286,94913.24,717965.52,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-08T08:52:30.000Z,1999 doqs,1429,,3,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-08T08:52:30.000Z,2550,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_179961/gis-facility!search
-87.205287764178138,30.529146799875722,NWD,179935,GP ELLYSON FIELD SS,245495,CLOSED,CONNER_M,88-0471,1988-04-04T00:00:00.000Z,Arsenic,N,ENVIRONMENTAL AFFAIRS,PENSACOLA,32520,,17,HARN,UNVR,,CAP_RAP SITE,EXACT,30,31,44.9082,87,12,19.0185,92725.93,728604.3,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-11T13:13:03.000Z,1999 doqs,4999,,3,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-11T13:13:03.000Z,2530,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_179935/gis-facility!search
-84.95585280422813,30.725276777809309,NWD,179916,GP GRAND RIDGE SS,245473,CLOSED,COOK_JL,88-0471,1988-04-04T00:00:00.000Z,Arsenic,U,2222 WALDEN ROAD,SNEADS,,,32,HARN,UNVR,,CAP_RAP SITE,APPRX,30,43,30.9757,84,57,21.0549,308526.92,746728.28,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-10T09:16:37.000Z,1999 doqs,2453,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-10T09:16:37.000Z,2513,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_179916/gis-facility!search
-85.667662025310591,30.503088843716327,NWD,181116,GP GREEN HEAD SS,246342,CLOSED,HARDING_D,88-0471,2001-02-20T00:00:00.000Z,Arsenic,U,,,,,67,HARN,UNVR,,CAP_RAP SITE,VICIN,30,30,11.0994,85,40,3.5674,240077.81,722799.53,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-11T12:20:58.000Z,1999 doqs,3611,,4,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-11T12:20:58.000Z,2605,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_181116/gis-facility!search
-85.757515841612957,30.160471152691017,NWD,179705,GP HATHAWAY SS,245293,CLOSED,HENNICK_M,,1988-04-04T00:00:00.000Z,,,ENVIRONMENTAL AFFAIRS,PENSACOLA,32520,,3,HARN,UNVR,Arsenic Site,CAP_RAP SITE,APPRX,30,9,37.676,85,45,27.0411,230919.62,684898.03,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-11T10:46:54.000Z,1999 doqs,3802,,4,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-11T10:46:54.000Z,2479,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_179705/gis-facility!search
-86.06731831413542,30.726324214106409,NWD,184197,GP HENKO (KHOEBER) SS,248416,CLOSED,PATRICK_S,,2001-02-20T00:00:00.000Z,,,ENVIRONMENTAL AFFAIRS,PENSACOLA,32520,,66,HARN,UNVR,GP Arsenic Site,CAP_RAP SITE,APPRX,30,43,34.7466,86,4,2.3296,202170.51,748147.54,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-18T14:04:11.000Z,1999 doqs,3212,,3,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-18T14:04:11.000Z,2648,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_184197/gis-facility!search
-84.250302010602454,30.504593916407359,NWD,86381,FDOT (HAIR CHEVRON),231829,CLOSED,HARTSHORN_B,,1995-02-14T00:00:00.000Z,,,3429 THOMASVILLE RD,TALLAHASSEE,32308,3403,37,HARN,UNVR,,CAP_RAP SITE,APPRX,30,30,16.5175,84,15,1.0728,375996.87,721909.55,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-16T13:02:40.000Z,1999 doqs,5000,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-16T13:02:40.000Z,2142,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_86381/gis-facility!search
-85.650520895489194,30.17479035372871,NWD,183310,FDOT - CHURCH'S CHICKEN,247805,CLOSED,HARDING_D,N,2001-02-27T00:00:00.000Z,,N,COVE BOULEVARD AND 15TH STREET,PANAMA CITY,,,3,HARN,UNVR,,CAP_RAP SITE,APPRX,30,10,29.2251,85,39,1.8594,241234.41,686345.06,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-03T10:02:22.000Z,1999 doqs,1650,,4,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-03T10:02:22.000Z,2637,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_183310/gis-facility!search
-85.294427153673766,30.784665446915888,NWD,199087,FDOT - LEE'S MOTEL,257901,CLOSED,HARDY_J,,2002-03-12T00:00:00.000Z,Benzene,Y,3630 STATE ROAD 10 (U.S. 90),MARIANNA,32446,,32,NAD83,DPHO,,CAP_RAP SITE,EXACT,30,47,4.7749,85,17,39.9222,276196.25,753612.58,WILLIAMS_CA,Florida Department of Environmental Protection,CL,2011-06-20T00:00:00.000Z,2004_DOQQ,606,606,3,DPHO,WILLIAMS_CA,Florida Department of Environmental Protection,CL,2011-06-20T14:35:59.000Z,2816,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_199087/gis-facility!search
-85.525699302475644,30.781379855102241,NWD,82041,FDOT CHIPLEY FUEL FACILITY,242073,CLOSED,COOEY_S,,1996-07-22T00:00:00.000Z,,,EAST US HWY 90,CHIPLEY,32428,,67,HARN,UNVR,,CAP_RAP SITE,APPRX,30,46,52.9468,85,31,32.5017,254073.19,753500.6,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-09T13:11:15.000Z,1999 doqs,1736,,4,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-09T13:11:15.000Z,2395,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_82041/gis-facility!search
-85.250108946069759,30.783891697974052,NWD,142195,FDOT FORMER PHILLIPS 66,242072,CLOSED,SPAULDING_R,,1998-06-12T00:00:00.000Z,,,SE CORNER OF SR276 & US90,MARIANNA,,,32,HARN,UNVR,,CAP_RAP SITE,APPRX,30,47,1.9894,85,15,0.3767,280433.57,753482.57,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-17T09:55:11.000Z,1999 doqs,4383,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-17T09:55:11.000Z,2394,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_142195/gis-facility!search
-83.870085013990206,30.52963451682238,NWD,160366,FDOT MONTICELLO MAINTENANCE YARD,229739,CLOSED,RUIZ_D,,1999-04-12T00:00:00.000Z,,,STATE ROAD 59,MONTICELLO,,,33,HARN,UNVR,,CAP_RAP SITE,APPRX,30,31,46.6636,83,52,12.292,412456.11,724670.74,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-06T11:59:07.000Z,1999 doqs,1857,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-06T11:59:07.000Z,2081,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_160366/gis-facility!search
-85.649937589889717,30.167985462968673,NWD,172676,FDOT VEGGIE STAND,240286,CLOSED,CULLEN_D,,2000-06-01T00:00:00.000Z,BTEX Non-Petroleum,N,P O BOX 607,CHIPLEY,32428,,3,HARN,UNVR,,CAP_RAP SITE,APPRX,30,10,4.7275,85,38,59.7595,241279.68,685589.37,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-11T09:59:54.000Z,1999 doqs,4999,,4,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-11T09:59:54.000Z,2319,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_172676/gis-facility!search
-85.650020451018179,30.172678769699413,NWD,172671,FDOT-DOUGLAS CAR CARE,240284,CLOSED,HARTSHORN_B,,2000-06-01T00:00:00.000Z,,,1344 NORTH COVE BOULEVARD,PANAMA CITY,32401,,3,HARN,UNVR,,CAP_RAP SITE,APPRX,30,10,21.6234,85,39,0.0578,241278.76,686110.15,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-03T10:04:45.000Z,1999 doqs,1593,,4,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-03T10:04:45.000Z,2318,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_172671/gis-facility!search
-85.650492978150368,30.171637130343314,NWD,179735,FDOT-ST. JOHN'S PROPERTY,244695,CLOSED,HARTSHORN_B,,2000-12-01T00:00:00.000Z,,,,PANAMA CITY,,,3,HARN,UNVR,Petroleum,CAP_RAP SITE,APPRX,30,10,17.8735,85,39,1.7589,241231.97,685994.91,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-11T10:01:33.000Z,1999 doqs,4999,,4,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-11T10:01:33.000Z,2467,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_179735/gis-facility!search
-85.190737626297249,30.828455765827488,NWD,111295,FEDERAL CORRECTIONAL INSTITUTION UST CONTAMINATION,229732,CLOSED,HENNICK_M,N,1999-04-26T00:00:00.000Z,,N,3625 FCI RD-SATELITE CAMP,MARIANNA,32446,,32,NAD83,DPHO,,CAP_RAP SITE,CENTR,30,49,42.42,85,11,26.64,286160.12,758370.86,YILMAZ_F,Florida Department of Environmental Protection,CL,2013-01-03T00:00:00.000Z,IMAGERY_04_09,5000,5000,3,DPHO,YILMAZ_F,Florida Department of Environmental Protection,CL,2013-01-03T17:44:56.000Z,2080,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_111295/gis-facility!search
-84.365687066858428,30.392555415357638,NWD,206195,FEDERAL EXPRESS - TALLAHASSEE REGIONAL AIRPORT,263065,CLOSED,HARTSHORN_B,,2002-08-05T00:00:00.000Z,"Jet Fuel (Plane Crash), Manganese",N,3228 CAPITAL CIRCLE SOUTHWEST,TALLAHASSEE,,,37,NAD83,UNVR,,CAP_RAP SITE,APPRX,30,23,33.179,84,21,56.4589,364894.97,709504.03,,,CL,,1999 doqs,5000,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-19T15:31:12.000Z,2872,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_206195/gis-facility!search
-84.3547180666706,30.47398690620129,NWD,116175,FEDERAL EXPRESS CORP-TLH,234210,CLOSED,COOEY_S,,1999-12-07T00:00:00.000Z,,,3401 COMMONWEALTH BLVD,TALLAHASSEE,,,37,HARN,UNVR,,CAP_RAP SITE,APPRX,30,28,26.3323,84,21,16.9705,365974.14,718538.49,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-09T15:34:48.000Z,1999 doqs,5000,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-09T15:34:48.000Z,2205,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_116175/gis-facility!search
-84.591735055876086,30.571164059982841,NWD,180105,FLORIDIN FACILITY,245622,CLOSED,MELTON_C,,2000-10-11T00:00:00.000Z,,,MR. PAT HIGDON,QUINCY,32353,980,20,HARN,UNVR,,CAP_RAP SITE,APPRX,30,34,16.17,84,35,30.2314,343289.91,729409.37,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-09T11:26:28.000Z,1999 doqs,4628,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-09T11:26:28.000Z,2581,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_180105/gis-facility!search
-87.037980832000713,30.621878187647905,NWD,183458,"FORMER POST OFFICE, MILTON",247909,CLOSED,MELTON_C,,2001-03-26T00:00:00.000Z,,,"TINA ST. JOHN, AMSOUTH BANK",BIRMINGHAM,35288,,57,HARN,DPHO,,CAP_RAP SITE,EXACT,30,37,18.7411,87,2,16.7137,109015.09,738485.01,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-03-29T14:34:09.000Z,1999 doqs,1697,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-03-29T14:34:09.000Z,2642,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_183458/gis-facility!search
-85.309848284195411,29.81987686612867,NWD,202997,FORMER-PORT ST JOE KRAFT PAPERMILL--STONE CONTAINER,268033,CLOSED,COOEY_S,00-2358,2002-08-01T00:00:00.000Z,"PCB, Metals, PAH in soil",N,600 WEST U.S. HIGHWAY 98,PORT ST. JOE,,,23,HARN,UNVR,,CAP_RAP SITE,CENTR,29,49,11.5368,85,18,35.4384,273583.5,646555.71,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-08T09:48:23.000Z,1999 doqs,2930,,4,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-08T09:48:23.000Z,2941,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_202997/gis-facility!search
-84.305126021954266,30.408024976200871,NWD,112095,INLAND FOOD ST0RE #386,234884,CLOSED,COOEY_S,,1999-03-03T00:00:00.000Z,,,2621 SPRINGHILL RD,TALLAHASSEE,32310,6702,37,HARN,UNVR,,CAP_RAP SITE,APPRX,30,24,28.8694,84,18,18.4392,370712.78,711204.87,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-10T11:47:17.000Z,1999 doqs,3641,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-10T11:47:17.000Z,2220,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_112095/gis-facility!search
-85.621528219075415,30.137317762869383,NWD,202471,INTERNATIONAL PAPER LIME MUD MOUND,260239,CLOSED,CULLEN_D,,2002-01-11T00:00:00.000Z,,,"1 IP, INTERNATIONAL PLACE 11",MEMPHIS,38197,,3,HARN,UNVR,,CAP_RAP SITE,VICIN,30,8,14.3238,85,37,17.4858,243967.7,682148.52,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-11T12:44:38.000Z,1999 doqs,4167,,4,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-11T12:44:38.000Z,2832,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_202471/gis-facility!search
-87.238982490186473,30.406452161962502,NWD,161540,JOHNNY'S TUNE UP,230925,CLOSED,COOEY_S,,1999-08-26T00:00:00.000Z,,,501 SOUTH L STREET,PENSACOLA,32501,,17,WGS84,UNVR,,CAP_RAP SITE,EXACT,30,24,23.2076,87,14,20.3195,89138.64,715077.42,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-11T08:30:52.000Z,1999 doqs,1808,,3,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-11T08:30:52.000Z,2126,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_161540/gis-facility!search
-84.274315484161249,30.378334664924314,NWD,172681,KIRBY PROPERTY,240288,CLOSED,CULLEN_D,N,2000-06-16T00:00:00.000Z,BTEX,N,398 CROSSWAY   ROAD,TALLAHASSEE,32317,,37,HARN,UNVR,,CAP_RAP SITE,APPRX,30,22,41.9843,84,16,27.5213,373663.02,707903.07,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-17T10:42:05.000Z,1999 doqs,4073,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-17T10:42:05.000Z,2320,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_172681/gis-facility!search
-84.284539463478183,30.46274521098265,NWD,8473,KMART #3572,239437,CLOSED,MELTON_C,,2000-02-11T00:00:00.000Z,,,1700 N MONROE ST,TALLAHASSEE,32303,,37,HARN,UNKN,,CAP_RAP SITE,APPRX,30,27,45.8622,84,17,4.3276,372703,717273,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-16T09:14:37.000Z,1999 doqs,4327,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-16T09:14:37.000Z,2302,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_8473/gis-facility!search
-84.244106673489881,30.463090462833019,NWD,156986,LEON COUNTY OPERATIONS FACILITY,225638,CLOSED,MILLIKAN_C,,1999-06-09T00:00:00.000Z,Arsenic Soil Cont,,2280 MICCOSUKEE ROAD,TALLAHASSEE,32308,,37,HARN,UNVR,Plant Yard & Office Bldg,CAP_RAP SITE,APPRX,30,27,47.1051,84,14,38.7696,376582.33,717302.57,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-13T09:53:08.000Z,1999 doqs,5000,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-13T09:53:08.000Z,2041,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_156986/gis-facility!search
-87.212058484539781,30.444008948444527,NWD,185068,LEONARD AND MENENDEZ,249032,CLOSED,MELTON_C,,2001-03-02T00:00:00.000Z,Tetrachloroethene,U,"FDEP, WASTE CLEANUP SECTION",PENSACOLA,32501,,17,WGS84,UNVR,,CAP_RAP SITE,CENTR,30,26,38.412,87,12,43.3931,91830.65,719176.01,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-18T13:11:58.000Z,1999 doqs,1619,,3,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-18T13:11:58.000Z,2659,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_185068/gis-facility!search
-86.665166524783501,30.424175016296491,NWD,179694,LEWIS BEAR COMPANY (FWBIP),243354,CLOSED,HARTSHORN_B,,1999-12-22T00:00:00.000Z,,,656 LOVEJOY ROAD,FT. WALTON BEACH,,,46,HARN,UNVR,SIS Project,CAP_RAP SITE,EXACT,30,25,27.0098,86,39,54.5826,144243.59,715724.96,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-14T11:02:41.000Z,1999 doqs,3452,,3,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-14T11:02:41.000Z,2429,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_179694/gis-facility!search
-85.85194806635657,30.239727667247909,NWD,155734,MARIFARMS/ST. JOE COMPANY,223879,CLOSED,HARTSHORN_B,,1999-02-10T00:00:00.000Z,,,"WEST BAY, 2 MILES EAST OF CR 79",PANAMA CITY,32407,,3,NAD83,UNVR,Abandoned Business,CAP_RAP SITE,APPRX,30,14,22.9994,85,51,6.997,221967.92,693827.02,,,CL,,1999 doqs,602,,4,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-24T09:42:25.000Z,2032,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_155734/gis-facility!search
-87.228157240208319,30.46679336941008,NWD,180038,GP HONEYSUCKLE SUBSTATION,245581,CLOSED,HULTSTRAND_V,88-0471,1988-04-04T00:00:00.000Z,Arsenic,U,391 SELINA STREET,PENSACOLA,,,17,HARN,DPHO,,CAP_RAP SITE,EXACT,30,28,0.4359,87,13,41.3486,90352.92,721743.78,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-13T12:41:08.000Z,1999 doqs,5000,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-13T12:41:08.000Z,2577,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_180038/gis-facility!search
-87.148020015506305,30.930690281040743,NWD,181135,GP HUMBLE #5 SS,246351,CLOSED,HARDING_D,88-0471,2001-02-20T00:00:00.000Z,Arsenic,U,,,,,57,WGS84,UNVR,,CAP_RAP SITE,EXACT,30,55,50.4644,87,8,52.8546,99352.3,773001.29,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-02-28T10:54:00.000Z,1999 doqs,2181,,3,DPHO,KNUTH_B,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-02-28T10:54:00.000Z,2606,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_181135/gis-facility!search
